,timestamp,can_id,data_length,data,data_str,bi
10605,1532457936.362085,0C6,8,"['6E', '71', '79', '5C', '7F', 'FF', 'B6', '17']",6E71795C7FFFB617,"['01101110', '01110001', '01111001', '01011100', '01111111', '11111111', '10110110', '00010111']"
10615,1532457936.390106,0C6,8,"['6E', '5F', '79', '2A', '7F', 'FF', 'B8', '59']",6E5F792A7FFFB859,"['01101110', '01011111', '01111001', '00101010', '01111111', '11111111', '10111000', '01011001']"
10626,1532457936.390118,0C6,8,"['6E', '4E', '79', '2A', '7F', 'FF', 'BA', '68']",6E4E792A7FFFBA68,"['01101110', '01001110', '01111001', '00101010', '01111111', '11111111', '10111010', '01101000']"
10638,1532457936.410300,0C6,8,"['6E', '3D', '79', '3E', '7F', 'FF', 'BC', '63']",6E3D793E7FFFBC63,"['01101110', '00111101', '01111001', '00111110', '01111111', '11111111', '10111100', '01100011']"
10650,1532457936.410309,0C6,8,"['6E', '2C', '79', '5C', '7F', 'FF', 'BE', '54']",6E2C795C7FFFBE54,"['01101110', '00101100', '01111001', '01011100', '01111111', '11111111', '10111110', '01010100']"
10662,1532457936.431557,0C6,8,"['6E', '1C', '79', 'AC', '7F', 'FF', 'A0', '32']",6E1C79AC7FFFA032,"['01101110', '00011100', '01111001', '10101100', '01111111', '11111111', '10100000', '00110010']"
10673,1532457936.431566,0C6,8,"['6E', '0C', '79', 'DE', '7F', 'FF', 'A2', '0E']",6E0C79DE7FFFA20E,"['01101110', '00001100', '01111001', '11011110', '01111111', '11111111', '10100010', '00001110']"
10684,1532457936.431575,0C6,8,"['6D', 'FD', '7A', '06', '7F', 'FF', 'A4', 'F3']",6DFD7A067FFFA4F3,"['01101101', '11111101', '01111010', '00000110', '01111111', '11111111', '10100100', '11110011']"
10704,1532457936.451083,0C6,8,"['6D', 'EF', '7A', '42', '7F', 'FF', 'A6', 'C3']",6DEF7A427FFFA6C3,"['01101101', '11101111', '01111010', '01000010', '01111111', '11111111', '10100110', '11000011']"
10713,1532457936.479301,0C6,8,"['6D', 'E0', '7A', '74', '7F', 'FF', 'A8', '9E']",6DE07A747FFFA89E,"['01101101', '11100000', '01111010', '01110100', '01111111', '11111111', '10101000', '10011110']"
10724,1532457936.479311,0C6,8,"['6D', 'D3', '7A', '7E', '7F', 'FF', 'AA', '9F']",6DD37A7E7FFFAA9F,"['01101101', '11010011', '01111010', '01111110', '01111111', '11111111', '10101010', '10011111']"
10734,1532457936.479316,0C6,8,"['6D', 'C5', '7A', 'C4', '7F', 'FF', 'AC', '65']",6DC57AC47FFFAC65,"['01101101', '11000101', '01111010', '11000100', '01111111', '11111111', '10101100', '01100101']"
10745,1532457936.499947,0C6,8,"['6D', 'B8', '7A', 'EC', '7F', 'FF', 'AE', '48']",6DB87AEC7FFFAE48,"['01101101', '10111000', '01111010', '11101100', '01111111', '11111111', '10101110', '01001000']"
10757,1532457936.499958,0C6,8,"['6D', 'AB', '7A', 'E2', '7F', 'FF', 'B0', '5D']",6DAB7AE27FFFB05D,"['01101101', '10101011', '01111010', '11100010', '01111111', '11111111', '10110000', '01011101']"
10769,1532457936.520892,0C6,8,"['6D', '9E', '7B', '14', '7F', 'FF', 'B2', '35']",6D9E7B147FFFB235,"['01101101', '10011110', '01111011', '00010100', '01111111', '11111111', '10110010', '00110101']"
10780,1532457936.520900,0C6,8,"['6D', '92', '7B', '28', '7F', 'FF', 'B4', '2B']",6D927B287FFFB42B,"['01101101', '10010010', '01111011', '00101000', '01111111', '11111111', '10110100', '00101011']"
10791,1532457936.540021,0C6,8,"['6D', '86', '7B', '46', '7F', 'FF', 'B6', '17']",6D867B467FFFB617,"['01101101', '10000110', '01111011', '01000110', '01111111', '11111111', '10110110', '00010111']"
10802,1532457936.540030,0C6,8,"['6D', '7A', '7B', '32', '7F', 'FF', 'B8', '35']",6D7A7B327FFFB835,"['01101101', '01111010', '01111011', '00110010', '01111111', '11111111', '10111000', '00110101']"
10822,1532457936.561579,0C6,8,"['6D', '6E', '7B', '28', '7F', 'FF', 'BA', '49']",6D6E7B287FFFBA49,"['01101101', '01101110', '01111011', '00101000', '01111111', '11111111', '10111010', '01001001']"
10831,1532457936.561583,0C6,8,"['6D', '62', '7B', '64', '7F', 'FF', 'BC', '17']",6D627B647FFFBC17,"['01101101', '01100010', '01111011', '01100100', '01111111', '11111111', '10111100', '00010111']"
10842,1532457936.561591,0C6,8,"['6D', '57', '7B', '82', '7F', 'FF', 'BE', '02']",6D577B827FFFBE02,"['01101101', '01010111', '01111011', '10000010', '01111111', '11111111', '10111110', '00000010']"
10852,1532457936.582443,0C6,8,"['6D', '4B', '7B', '82', '7F', 'FF', 'A0', '2C']",6D4B7B827FFFA02C,"['01101101', '01001011', '01111011', '10000010', '01111111', '11111111', '10100000', '00101100']"
10863,1532457936.582452,0C6,8,"['6D', '40', '7B', '8C', '7F', 'FF', 'A2', '2B']",6D407B8C7FFFA22B,"['01101101', '01000000', '01111011', '10001100', '01111111', '11111111', '10100010', '00101011']"
10875,1532457936.610127,0C6,8,"['6D', '35', '7B', 'D2', '7F', 'FF', 'A4', 'EE']",6D357BD27FFFA4EE,"['01101101', '00110101', '01111011', '11010010', '01111111', '11111111', '10100100', '11101110']"
10887,1532457936.610137,0C6,8,"['6D', '2B', '7C', '0E', '7F', 'FF', 'A6', 'B9']",6D2B7C0E7FFFA6B9,"['01101101', '00101011', '01111100', '00001110', '01111111', '11111111', '10100110', '10111001']"
10898,1532457936.631330,0C6,8,"['6D', '22', '7C', '4A', '7F', 'FF', 'A8', '84']",6D227C4A7FFFA884,"['01101101', '00100010', '01111100', '01001010', '01111111', '11111111', '10101000', '10000100']"
10909,1532457936.631339,0C6,8,"['6D', '19', '7C', '72', '7F', 'FF', 'AA', '63']",6D197C727FFFAA63,"['01101101', '00011001', '01111100', '01110010', '01111111', '11111111', '10101010', '01100011']"
10920,1532457936.650904,0C6,8,"['6D', '12', '7C', 'FE', '7F', 'FF', 'AC', 'DC']",6D127CFE7FFFACDC,"['01101101', '00010010', '01111100', '11111110', '01111111', '11111111', '10101100', '11011100']"
10940,1532457936.650923,0C6,8,"['6D', '0C', '7D', '8A', '7F', 'FF', 'AE', '53']",6D0C7D8A7FFFAE53,"['01101101', '00001100', '01111101', '10001010', '01111111', '11111111', '10101110', '01010011']"
10949,1532457936.671938,0C6,8,"['6D', '08', '7E', '34', '7F', 'FF', 'B0', 'AA']",6D087E347FFFB0AA,"['01101101', '00001000', '01111110', '00110100', '01111111', '11111111', '10110000', '10101010']"
10960,1532457936.671948,0C6,8,"['6D', '06', '7E', 'F2', '7F', 'FF', 'B2', 'EC']",6D067EF27FFFB2EC,"['01101101', '00000110', '01111110', '11110010', '01111111', '11111111', '10110010', '11101100']"
10970,1532457936.671954,0C6,8,"['6D', '06', '7F', 'BA', '7F', 'FF', 'B4', '21']",6D067FBA7FFFB421,"['01101101', '00000110', '01111111', '10111010', '01111111', '11111111', '10110100', '00100001']"
10981,1532457936.699536,0C6,8,"['6D', '06', '80', '0A', '7F', 'FF', 'B6', 'CE']",6D06800A7FFFB6CE,"['01101101', '00000110', '10000000', '00001010', '01111111', '11111111', '10110110', '11001110']"
10993,1532457936.699547,0C6,8,"['6D', '06', '7F', 'F6', '7F', 'FF', 'B8', 'E1']",6D067FF67FFFB8E1,"['01101101', '00000110', '01111111', '11110110', '01111111', '11111111', '10111000', '11100001']"
11005,1532457936.720403,0C6,8,"['6D', '06', '7F', 'EC', '7F', 'FF', 'BA', 'E9']",6D067FEC7FFFBAE9,"['01101101', '00000110', '01111111', '11101100', '01111111', '11111111', '10111010', '11101001']"
11016,1532457936.720414,0C6,8,"['6D', '07', '80', '78', '7F', 'FF', 'BC', '59']",6D0780787FFFBC59,"['01101101', '00000111', '10000000', '01111000', '01111111', '11111111', '10111100', '01011001']"
11027,1532457936.739504,0C6,8,"['6D', '07', '80', '1E', '7F', 'FF', 'BE', 'B1']",6D07801E7FFFBEB1,"['01101101', '00000111', '10000000', '00011110', '01111111', '11111111', '10111110', '10110001']"
11038,1532457936.739515,0C6,8,"['6D', '07', '80', '0A', '7F', 'FF', 'A0', 'E3']",6D07800A7FFFA0E3,"['01101101', '00000111', '10000000', '00001010', '01111111', '11111111', '10100000', '11100011']"
11058,1532457936.761345,0C6,8,"['6D', '07', '80', '14', '7F', 'FF', 'A2', 'D7']",6D0780147FFFA2D7,"['01101101', '00000111', '10000000', '00010100', '01111111', '11111111', '10100010', '11010111']"
11067,1532457936.761353,0C6,8,"['6D', '04', '7F', '2E', '7F', 'FF', 'A4', 'BF']",6D047F2E7FFFA4BF,"['01101101', '00000100', '01111111', '00101110', '01111111', '11111111', '10100100', '10111111']"
11078,1532457936.782199,0C6,8,"['6C', 'FF', '7E', '3E', '7F', 'FF', 'A6', 'B4']",6CFF7E3E7FFFA6B4,"['01101100', '11111111', '01111110', '00111110', '01111111', '11111111', '10100110', '10110100']"
11088,1532457936.782227,0C6,8,"['6C', 'F7', '7D', '4E', '7F', 'FF', 'A8', 'AB']",6CF77D4E7FFFA8AB,"['01101100', '11110111', '01111101', '01001110', '01111111', '11111111', '10101000', '10101011']"
11099,1532457936.782236,0C6,8,"['6C', 'ED', '7C', '5E', '7F', 'FF', 'AA', 'A4']",6CED7C5E7FFFAAA4,"['01101100', '11101101', '01111100', '01011110', '01111111', '11111111', '10101010', '10100100']"
11111,1532457936.802901,0C6,8,"['6C', 'E2', '7B', 'C8', '7F', 'FF', 'AC', '44']",6CE27BC87FFFAC44,"['01101100', '11100010', '01111011', '11001000', '01111111', '11111111', '10101100', '01000100']"
11123,1532457936.802910,0C6,8,"['6C', 'D6', '7B', '5A', '7F', 'FF', 'AE', 'BC']",6CD67B5A7FFFAEBC,"['01101100', '11010110', '01111011', '01011010', '01111111', '11111111', '10101110', '10111100']"
11135,1532457936.830893,0C6,8,"['6C', 'C9', '7B', '0A', '7F', 'FF', 'B0', '17']",6CC97B0A7FFFB017,"['01101100', '11001001', '01111011', '00001010', '01111111', '11111111', '10110000', '00010111']"
11146,1532457936.830902,0C6,8,"['6C', 'BC', '7A', 'D8', '7F', 'FF', 'B2', '55']",6CBC7AD87FFFB255,"['01101100', '10111100', '01111010', '11011000', '01111111', '11111111', '10110010', '01010101']"
11157,1532457936.850168,0C6,8,"['6C', 'AF', '7A', 'CE', '7F', 'FF', 'B4', '6A']",6CAF7ACE7FFFB46A,"['01101100', '10101111', '01111010', '11001110', '01111111', '11111111', '10110100', '01101010']"
11177,1532457936.850185,0C6,8,"['6C', 'A1', '7A', 'C4', '7F', 'FF', 'B6', '80']",6CA17AC47FFFB680,"['01101100', '10100001', '01111010', '11000100', '01111111', '11111111', '10110110', '10000000']"
11186,1532457936.871565,0C6,8,"['6C', '93', '7A', 'CE', '7F', 'FF', 'B8', '82']",6C937ACE7FFFB882,"['01101100', '10010011', '01111010', '11001110', '01111111', '11111111', '10111000', '10000010']"
11197,1532457936.871574,0C6,8,"['6C', '86', '7A', '9C', '7F', 'FF', 'BA', 'BF']",6C867A9C7FFFBABF,"['01101100', '10000110', '01111010', '10011100', '01111111', '11111111', '10111010', '10111111']"
11207,1532457936.871583,0C6,8,"['6C', '78', '7A', '9C', '7F', 'FF', 'BC', 'CB']",6C787A9C7FFFBCCB,"['01101100', '01111000', '01111010', '10011100', '01111111', '11111111', '10111100', '11001011']"
11218,1532457936.892500,0C6,8,"['6C', '6B', '7A', 'BA', '7F', 'FF', 'BE', 'B8']",6C6B7ABA7FFFBEB8,"['01101100', '01101011', '01111010', '10111010', '01111111', '11111111', '10111110', '10111000']"
11230,1532457936.892509,0C6,8,"['6C', '5D', '7A', 'CE', '7F', 'FF', 'A0', 'D0']",6C5D7ACE7FFFA0D0,"['01101100', '01011101', '01111010', '11001110', '01111111', '11111111', '10100000', '11010000']"
11242,1532457936.919952,0C6,8,"['6C', '4F', '7A', '92', '7F', 'FF', 'A2', '18']",6C4F7A927FFFA218,"['01101100', '01001111', '01111010', '10010010', '01111111', '11111111', '10100010', '00011000']"
11253,1532457936.919961,0C6,8,"['6C', '40', '7A', '4C', '7F', 'FF', 'A4', '6B']",6C407A4C7FFFA46B,"['01101100', '01000000', '01111010', '01001100', '01111111', '11111111', '10100100', '01101011']"
11264,1532457936.933586,0C6,8,"['6C', '32', '7A', '38', '7F', 'FF', 'A6', '8B']",6C327A387FFFA68B,"['01101100', '00110010', '01111010', '00111000', '01111111', '11111111', '10100110', '10001011']"
11275,1532457936.933595,0C6,8,"['6C', '23', '7A', '56', '7F', 'FF', 'A8', '7A']",6C237A567FFFA87A,"['01101100', '00100011', '01111010', '01010110', '01111111', '11111111', '10101000', '01111010']"
11295,1532457936.960885,0C6,8,"['6C', '15', '7A', '74', '7F', 'FF', 'AA', '68']",6C157A747FFFAA68,"['01101100', '00010101', '01111010', '01110100', '01111111', '11111111', '10101010', '01101000']"
11304,1532457936.960891,0C6,8,"['6C', '07', '7A', '6A', '7F', 'FF', 'AC', '7E']",6C077A6A7FFFAC7E,"['01101100', '00000111', '01111010', '01101010', '01111111', '11111111', '10101100', '01111110']"
11315,1532457936.981802,0C6,8,"['6B', 'F8', '7A', '42', '7F', 'FF', 'AE', 'B4']",6BF87A427FFFAEB4,"['01101011', '11111000', '01111010', '01000010', '01111111', '11111111', '10101110', '10110100']"
11325,1532457936.981811,0C6,8,"['6B', 'E8', '7A', '10', '7F', 'FF', 'B0', 'F4']",6BE87A107FFFB0F4,"['01101011', '11101000', '01111010', '00010000', '01111111', '11111111', '10110000', '11110100']"
11336,1532457936.981818,0C6,8,"['6B', 'D8', '79', 'C0', '7F', 'FF', 'B2', '53']",6BD879C07FFFB253,"['01101011', '11011000', '01111001', '11000000', '01111111', '11111111', '10110010', '01010011']"
11348,1532457937.002316,0C6,8,"['6B', 'C6', '79', '34', '7F', 'FF', 'B4', 'EF']",6BC679347FFFB4EF,"['01101011', '11000110', '01111001', '00110100', '01111111', '11111111', '10110100', '11101111']"
11360,1532457937.002327,0C6,8,"['6B', 'B4', '78', 'EE', '7F', 'FF', 'B6', '46']",6BB478EE7FFFB646,"['01101011', '10110100', '01111000', '11101110', '01111111', '11111111', '10110110', '01000110']"
11371,1532457937.030411,0C6,8,"['6B', 'A1', '78', '94', '7F', 'FF', 'B8', 'B1']",6BA178947FFFB8B1,"['01101011', '10100001', '01111000', '10010100', '01111111', '11111111', '10111000', '10110001']"
11382,1532457937.030420,0C6,8,"['6B', '8D', '78', '58', '7F', 'FF', 'BA', 'FF']",6B8D78587FFFBAFF,"['01101011', '10001101', '01111000', '01011000', '01111111', '11111111', '10111010', '11111111']"
11393,1532457937.049939,0C6,8,"['6B', '78', '78', '08', '7F', 'FF', 'BC', '62']",6B7878087FFFBC62,"['01101011', '01111000', '01111000', '00001000', '01111111', '11111111', '10111100', '01100010']"
11413,1532457937.049955,0C6,8,"['6B', '63', '77', 'AE', '7F', 'FF', 'BE', 'D0']",6B6377AE7FFFBED0,"['01101011', '01100011', '01110111', '10101110', '01111111', '11111111', '10111110', '11010000']"
11422,1532457937.071371,0C6,8,"['6B', '4D', '77', '7C', '7F', 'FF', 'A0', '36']",6B4D777C7FFFA036,"['01101011', '01001101', '01110111', '01111100', '01111111', '11111111', '10100000', '00110110']"
11433,1532457937.071382,0C6,8,"['6B', '36', '77', '40', '7F', 'FF', 'A2', '87']",6B3677407FFFA287,"['01101011', '00110110', '01110111', '01000000', '01111111', '11111111', '10100010', '10000111']"
11443,1532457937.092301,0C6,8,"['6B', '1F', '77', '0E', '7F', 'FF', 'A4', 'CE']",6B1F770E7FFFA4CE,"['01101011', '00011111', '01110111', '00001110', '01111111', '11111111', '10100100', '11001110']"
11454,1532457937.092318,0C6,8,"['6B', '09', '77', '0E', '7F', 'FF', 'A6', 'E2']",6B09770E7FFFA6E2,"['01101011', '00001001', '01110111', '00001110', '01111111', '11111111', '10100110', '11100010']"
11466,1532457937.092328,0C6,8,"['6A', 'F2', '77', '2C', '7F', 'FF', 'A8', 'DA']",6AF2772C7FFFA8DA,"['01101010', '11110010', '01110111', '00101100', '01111111', '11111111', '10101000', '11011010']"
11478,1532457937.119498,0C6,8,"['6A', 'DB', '77', '2C', '7F', 'FF', 'AA', 'EF']",6ADB772C7FFFAAEF,"['01101010', '11011011', '01110111', '00101100', '01111111', '11111111', '10101010', '11101111']"
11489,1532457937.119506,0C6,8,"['6A', 'C5', '77', '40', '7F', 'FF', 'AC', 'EF']",6AC577407FFFACEF,"['01101010', '11000101', '01110111', '01000000', '01111111', '11111111', '10101100', '11101111']"
11500,1532457937.133525,0C6,8,"['6A', 'B0', '77', 'A4', '7F', 'FF', 'AE', '9E']",6AB077A47FFFAE9E,"['01101010', '10110000', '01110111', '10100100', '01111111', '11111111', '10101110', '10011110']"
11511,1532457937.133534,0C6,8,"['6A', '9B', '77', 'D6', '7F', 'FF', 'B0', '7F']",6A9B77D67FFFB07F,"['01101010', '10011011', '01110111', '11010110', '01111111', '11111111', '10110000', '01111111']"
11531,1532457937.160392,0C6,8,"['6A', '88', '78', '58', '7F', 'FF', 'B2', '0D']",6A8878587FFFB20D,"['01101010', '10001000', '01111000', '01011000', '01111111', '11111111', '10110010', '00001101']"
11540,1532457937.160403,0C6,8,"['6A', '77', '79', '02', '7F', 'FF', 'B4', '71']",6A7779027FFFB471,"['01101010', '01110111', '01111001', '00000010', '01111111', '11111111', '10110100', '01110001']"
11551,1532457937.181571,0C6,8,"['6A', '66', '79', '70', '7F', 'FF', 'B6', '12']",6A6679707FFFB612,"['01101010', '01100110', '01111001', '01110000', '01111111', '11111111', '10110110', '00010010']"
11561,1532457937.181580,0C6,8,"['6A', '57', '79', 'DE', '7F', 'FF', 'B8', 'B1']",6A5779DE7FFFB8B1,"['01101010', '01010111', '01111001', '11011110', '01111111', '11111111', '10111000', '10110001']"
11572,1532457937.181589,0C6,8,"['6A', '49', '7A', '4C', '7F', 'FF', 'BA', '4E']",6A497A4C7FFFBA4E,"['01101010', '01001001', '01111010', '01001100', '01111111', '11111111', '10111010', '01001110']"
11584,1532457937.202114,0C6,8,"['6A', '3B', '7A', '7E', '7F', 'FF', 'BC', '28']",6A3B7A7E7FFFBC28,"['01101010', '00111011', '01111010', '01111110', '01111111', '11111111', '10111100', '00101000']"
11596,1532457937.202125,0C6,8,"['6A', '2E', '7A', 'EC', '7F', 'FF', 'BE', 'C5']",6A2E7AEC7FFFBEC5,"['01101010', '00101110', '01111010', '11101100', '01111111', '11111111', '10111110', '11000101']"
11607,1532457937.230108,0C6,8,"['6A', '22', '7B', '32', '7F', 'FF', 'A0', 'A8']",6A227B327FFFA0A8,"['01101010', '00100010', '01111011', '00110010', '01111111', '11111111', '10100000', '10101000']"
11618,1532457937.230117,0C6,8,"['6A', '18', '7B', 'D2', '7F', 'FF', 'A2', '10']",6A187BD27FFFA210,"['01101010', '00011000', '01111011', '11010010', '01111111', '11111111', '10100010', '00010000']"
11630,1532457937.242097,0C6,8,"['6A', '0F', '7C', '5E', '7F', 'FF', 'A4', '8A']",6A0F7C5E7FFFA48A,"['01101010', '00001111', '01111100', '01011110', '01111111', '11111111', '10100100', '10001010']"
11650,1532457937.242112,0C6,8,"['6A', '07', '7C', 'D6', '7F', 'FF', 'A6', '18']",6A077CD67FFFA618,"['01101010', '00000111', '01111100', '11010110', '01111111', '11111111', '10100110', '00011000']"
11659,1532457937.270941,0C6,8,"['6A', '00', '7D', '44', '7F', 'FF', 'A8', 'AE']",6A007D447FFFA8AE,"['01101010', '00000000', '01111101', '01000100', '01111111', '11111111', '10101000', '10101110']"
11670,1532457937.270950,0C6,8,"['69', 'FA', '7D', '76', '7F', 'FF', 'AA', '81']",69FA7D767FFFAA81,"['01101001', '11111010', '01111101', '01110110', '01111111', '11111111', '10101010', '10000001']"
11680,1532457937.291539,0C6,8,"['69', 'F4', '7D', 'B2', '7F', 'FF', 'AC', '49']",69F47DB27FFFAC49,"['01101001', '11110100', '01111101', '10110010', '01111111', '11111111', '10101100', '01001001']"
11691,1532457937.291559,0C6,8,"['69', 'EF', '7D', 'EE', '7F', 'FF', 'AE', '10']",69EF7DEE7FFFAE10,"['01101001', '11101111', '01111101', '11101110', '01111111', '11111111', '10101110', '00010000']"
11703,1532457937.291566,0C6,8,"['69', 'EA', '7D', 'EE', '7F', 'FF', 'B0', '13']",69EA7DEE7FFFB013,"['01101001', '11101010', '01111101', '11101110', '01111111', '11111111', '10110000', '00010011']"
11715,1532457937.311896,0C6,8,"['69', 'E5', '7D', 'EE', '7F', 'FF', 'B2', '16']",69E57DEE7FFFB216,"['01101001', '11100101', '01111101', '11101110', '01111111', '11111111', '10110010', '00010110']"
11727,1532457937.311913,0C6,8,"['69', 'DF', '7D', 'EE', '7F', 'FF', 'B4', '1A']",69DF7DEE7FFFB41A,"['01101001', '11011111', '01111101', '11101110', '01111111', '11111111', '10110100', '00011010']"
11738,1532457937.332733,0C6,8,"['69', 'DA', '7D', 'EE', '7F', 'FF', 'B6', '1D']",69DA7DEE7FFFB61D,"['01101001', '11011010', '01111101', '11101110', '01111111', '11111111', '10110110', '00011101']"
11749,1532457937.332742,0C6,8,"['69', 'D5', '7E', '0C', '7F', 'FF', 'B8', '01']",69D57E0C7FFFB801,"['01101001', '11010101', '01111110', '00001100', '01111111', '11111111', '10111000', '00000001']"
11769,1532457937.359836,0C6,8,"['69', 'D0', '7E', '16', '7F', 'FF', 'BA', 'FA']",69D07E167FFFBAFA,"['01101001', '11010000', '01111110', '00010110', '01111111', '11111111', '10111010', '11111010']"
11778,1532457937.359845,0C6,8,"['69', 'CC', '7E', '2A', '7F', 'FF', 'BC', 'E8']",69CC7E2A7FFFBCE8,"['01101001', '11001100', '01111110', '00101010', '01111111', '11111111', '10111100', '11101000']"
